,geo_adj_score,cell_type
579,0.359470333077944,Alpha
580,0.458298028529285,Alpha
581,0.326818182471078,Alpha
582,0.954659323395218,Beta
583,0.126759161705184,Alpha
584,0.249078000876231,Alpha
585,0.500998694177827,Beta
586,0.38520368261717,Beta
587,0.593168195906647,Beta
588,0.766964989496963,Alpha
589,0.710681036668573,Alpha
590,0.449253245088277,Beta
591,0.506671159409318,Beta
592,0.709976532973263,Beta
593,0.0665651954960097,Alpha
594,0.256942307887867,Alpha
595,0.410855680559251,Alpha
596,0.300327105156961,Alpha
597,0.994120677724329,Acinar
598,0.836400417101714,Alpha
599,0.819722933706006,Beta
600,0.390155681472617,Alpha
601,0.737463750923471,Beta
602,0.544168847788998,Beta
603,0.159474993243478,Alpha
604,0.168973243426966,Alpha
605,0.646747247460769,Beta
606,0.269790149117141,Alpha
607,0.576732451754506,Beta
608,0.213182194785818,Alpha
609,0.925911853885489,Alpha
610,0.678476969016537,Alpha
611,0.628933978901081,Alpha
612,0.336893667226629,Alpha
613,0.204621042380368,Alpha
614,0.592180319914064,Alpha
615,0.598808822842706,Beta
616,0.326133084173577,Alpha
617,0.106412505431924,Alpha
618,0.148087337296162,Alpha
619,0.535978749428403,Alpha
620,0.12257194794537,Alpha
621,0.0359800680587937,Alpha
622,0.271664333641885,Alpha
623,0.760919517616431,Alpha
624,1.0012026201271,Alpha
625,0.971039001602006,Acinar
626,1.04609252692656,Acinar
627,0.0480648066721829,Alpha
628,0.485831425500158,Alpha
629,0.482188539196562,Alpha
630,0.361915757464746,Alpha
631,0.273164620524088,Alpha
632,0.859058790620746,Alpha
633,0.422827674397562,Alpha
634,0.345921162634608,Alpha
635,0.798971682255194,Beta
636,0.822494671004241,Alpha
637,1.10975933122624,Beta
638,0.206668224494685,Alpha
639,0.607067124062167,Alpha
640,0.725945296884942,Alpha
641,0.68088024236701,Beta
642,0.656951471910441,Alpha
643,0.534541141574973,Beta
644,0.295562961517956,Alpha
645,0.921937697288434,Alpha
646,0.188355483419674,Alpha
647,0.130774861336783,Alpha
648,0.547888171622779,Alpha
649,0.470473264684995,Alpha
650,0.82025674175441,Alpha
651,0.773090634353947,Alpha
652,0.596888708886396,Alpha
653,0.807750830900447,Alpha
654,0.0612288361262978,Alpha
655,0.711899650590152,Alpha
656,0.38869251198699,Beta
657,0.282369592321103,Alpha
658,0.873947491168121,Alpha
659,0.862596579356188,Alpha
660,1.01235470650837,Alpha
661,0.359727242543019,Stellate
662,0.99187186305846,Acinar
663,0.231428119289852,Beta
664,0.448153042342385,Alpha
665,0.160760494622784,Alpha
666,0.0785837089647839,Alpha
667,0.586021370275094,Alpha
668,1.12320948707123,Alpha
669,0.519167596152005,Alpha
670,0.102701348250413,Stellate
671,0.7131671152564,Alpha
672,0.510646104163921,Alpha
673,0.673747089279974,Alpha
674,0.798844440040715,Alpha
675,0.774755630015458,Alpha
676,0.718074564016711,Alpha
677,0.178020063130636,Beta
678,0.998082246796572,Beta
679,0.456511796398273,Beta
680,0.571418539808605,Alpha
681,0.263500932085766,Beta
682,0.432626270110984,Alpha
683,0.30381995476908,Alpha
684,0.354622482825348,Alpha
685,0.224458456667011,Alpha
686,0.483735101587426,Alpha
687,0.343643978591135,Alpha
688,0.960931276525881,Acinar
689,1.09355926295705,Ductal
690,0.652987778205694,Alpha
691,0.497262218236057,Beta
692,0.394387191560334,Alpha
693,0.212186834074332,Alpha
694,0.78306508056352,Alpha
695,0.412237146391614,Beta
696,0.927094093858323,Alpha
697,0.128116755126075,Alpha
698,1.03005935138255,Acinar
699,0.307206283055118,Alpha
700,0.774465371341959,Alpha
701,0.85785521733746,Alpha
702,0.161470862010598,Alpha
703,0.581951514214936,Alpha
704,0.902334246811425,Alpha
705,0.397689494463991,Alpha
706,0.63426678984404,Alpha
707,0.241306502850052,Beta
708,0.426998167615739,Alpha
709,0.199133706598844,Alpha
710,0.156390650249223,Beta
711,0.809001954938336,Ductal
712,0.299397255130388,Alpha
713,1.00817472711525,Alpha
714,0.222595142512925,Alpha
715,0.302138705721438,Alpha
716,0.674371449290073,Alpha
717,0.715526417838458,Alpha
718,0.364428562181187,Alpha
719,0.361613838659182,Beta
720,0.183579066093871,Alpha
721,0.688115712380551,Beta
722,0.89561723629885,Alpha
723,0.487237763616377,Beta
724,0.508861101764421,Alpha
725,0.436071131792027,Alpha
726,0.261206992298415,Beta
727,1.06516269315913,Ductal
728,0.570088784268328,Alpha
729,0.94484576257598,Alpha
730,0.667543984430638,Alpha
731,0.289522360025287,Alpha
732,0.839854813143887,Beta
733,0.805957141328374,Beta
734,0.20440874451498,Alpha
735,1.11479044771431,Alpha
736,0.499547865703136,Alpha
