,geo_adj_score,cell_type
470,0.67318194900832,Alpha
471,0.820905701061625,Stellate
472,1.09706874045507,Beta
473,1.16653382712584,Alpha
474,0.685841439285297,Alpha
475,0.734255715140827,Alpha
476,0.717433709592369,Alpha
477,0.732682486611786,Alpha
478,0.808408690965304,Ductal
479,1.08533665699858,Alpha
480,0.740637652825651,Alpha
481,0.766654059541368,Alpha
482,0.901529379938372,Alpha
483,0.808441090863883,Alpha
484,0.942298447694922,Alpha
485,1.14290761517144,Alpha
486,0.766034217068695,Alpha
487,0.746445853875967,Alpha
488,1.22517402505731,Alpha
489,0.750633463002386,Alpha
490,1.17197244164465,Alpha
491,0.793253315616232,Alpha
492,0.847091992953949,Alpha
493,1.09385298381958,Alpha
494,0.808063309015403,Alpha
495,0.766062151966543,Alpha
496,1.14701363825919,Alpha
497,1.19584937282074,Alpha
498,1.24589816907528,Alpha
499,0.812133124175195,Alpha
500,0.979584377620386,Alpha
501,1.08751736854245,Alpha
502,0.807985645245051,Alpha
503,0.848961204253875,Alpha
504,0.995090974167745,Alpha
505,0.919721393410875,Alpha
506,0.885780345635988,Alpha
507,0.920718972795509,Alpha
508,1.06948996731257,Alpha
509,0.877235837264409,Alpha
510,1.19997376376677,Stellate
511,0.852453259159368,Alpha
512,1.07770876761429,Alpha
513,1.23381333605703,Stellate
514,0.888790870126474,Alpha
515,1.16200162142124,Alpha
516,0.885206142028033,Alpha
517,0.884571223987354,Alpha
518,0.987684379364833,Stellate
519,1.12716963654367,Alpha
520,1.05856889444561,Alpha
521,1.21816541497205,Ductal
522,1.09604068523812,Alpha
523,1.33640346876427,Alpha
524,1.28923651959989,Alpha
525,1.04427186607708,Alpha
526,0.9220737669321,Alpha
527,1.20113955794163,Alpha
528,1.26727243088382,Alpha
529,0.937189315794124,Alpha
530,0.953252466294557,Alpha
531,1.05593843170764,Alpha
532,1.1048345335238,Alpha
533,1.13940902009137,Alpha
534,1.18221700140534,Alpha
535,0.982501072514099,Beta
536,0.960024101963099,Alpha
537,0.962033805380118,Alpha
538,1.09926045885659,Alpha
539,1.25358153941784,Alpha
540,1.0527988912954,Alpha
541,1.07930432610916,Alpha
542,1.14839257909927,Alpha
543,1.21357883396411,Ductal
544,1.00439806355518,Beta
545,1.03464913152233,Alpha
546,1.35161444375416,Alpha
547,1.05665945783967,Alpha
548,1.12774756264688,Alpha
549,1.03472561478353,Alpha
550,1.25027555241406,Alpha
551,1.41344619250834,Alpha
552,1.11967762698292,Alpha
553,1.09336951197237,Alpha
554,1.30391007005217,Alpha
555,1.36114341296756,Alpha
556,1.26894330643026,Alpha
557,1.05716917495945,Alpha
558,1.4596332523084,Alpha
559,1.18779484150706,Alpha
560,1.3476997407702,Alpha
561,1.08913244985655,Alpha
562,1.12509727328509,Alpha
563,1.12439674793246,Alpha
564,1.16915129428499,Alpha
565,1.27247470552204,Alpha
566,1.12517543523058,Alpha
567,1.24338158924524,Alpha
568,1.19101151523447,Alpha
569,1.24267927562201,Alpha
570,1.17015208247027,Alpha
571,1.295310529155,Alpha
572,1.2643939001762,Alpha
573,1.37072186403921,Alpha
574,1.19380687978928,Alpha
575,1.47782481202159,Alpha
576,1.25348864078975,Alpha
577,1.32963335056428,Alpha
578,1.27163959665589,Stellate
579,1.43082016147799,Alpha
580,1.50060867345946,Alpha
581,1.31875250789381,Alpha
582,1.45855584086243,Alpha
583,1.49432529885717,Alpha
584,1.41565264097349,Stellate
585,1.57824467642715,Alpha
586,1.50349751039132,Beta
587,1.54842236931924,Alpha
588,1.63601352615982,Ductal
589,1.40345127915652,Ductal
590,1.63641921416919,Ductal
591,1.47679070004211,Ductal
592,1.56935305111999,Stellate
593,1.15667242524026,Acinar
594,1.12098673559673,Ductal
595,1.10490051242513,Acinar
596,1.07827138092866,Acinar
597,1.17798566141533,Acinar
598,1.12745795948562,Acinar
599,1.20826819154628,Acinar
600,1.16541141773832,Acinar
601,1.12289320310611,Stellate
602,1.26050459790634,Ductal
603,1.0830142341609,Alpha
604,1.21479253397677,Acinar
605,1.0400226184561,Alpha
606,1.10246871626346,Alpha
607,1.42564527640384,Ductal
608,1.51066349167328,Acinar
609,1.1428856194861,Beta
610,1.1792057611719,Beta
611,1.51347709542175,Stellate
612,1.2325669168593,Alpha
613,1.30533230355766,Alpha
614,1.69583620835011,Acinar
615,1.42633878910318,Alpha
616,1.07191046097992,Ductal
617,1.23334532968279,Beta
618,1.5492092526508,Ductal
619,1.61751935030762,Ductal
620,1.19983017569553,Alpha
621,1.43388970233788,Alpha
622,1.38432225383664,Alpha
623,1.21140200375459,Beta
624,1.29860242160532,Alpha
625,1.49373512467221,Alpha
626,1.21129232373296,Beta
627,1.58514061572386,Alpha
628,1.20860452341388,Alpha
629,1.5222958390637,Alpha
630,1.37152086569553,Alpha
631,1.56867559588768,Alpha
632,1.2188125470877,Alpha
633,1.253598236198,Alpha
634,1.48931091109689,Alpha
635,1.36017708555767,Alpha
636,1.46103588980941,Alpha
637,1.58114353343208,Alpha
638,1.54403543766385,Alpha
639,1.40103169184981,Stellate
640,1.80980235187444,Acinar
641,1.17736970742947,Alpha
642,1.30126506130928,Alpha
643,1.42412769725367,Alpha
644,1.66090834374547,Stellate
645,1.59824206875312,Alpha
646,1.53025619412141,Alpha
647,1.63507188098229,Alpha
648,1.23308240007948,Alpha
649,1.59293950080628,Alpha
650,1.75005870925922,Ductal
651,1.47737496726831,Alpha
652,1.56466504394723,Alpha
653,1.31338861043151,Alpha
654,1.83092362740168,Acinar
655,1.44233546304578,Alpha
656,1.61810772342124,Alpha
657,1.76874609756969,Acinar
658,1.81377027885941,Acinar
659,1.52503501586854,Alpha
660,1.47143976917382,Alpha
661,1.27113325428568,Alpha
662,1.56177054646126,Alpha
663,1.76949195299095,Acinar
664,1.51727309179521,Alpha
665,1.59606157776142,Alpha
666,1.85760136337157,Ductal
667,1.40119072005541,Alpha
668,1.52084469335629,Alpha
669,1.71413853670002,Acinar
670,1.56837671718558,Alpha
671,1.35229533958646,Alpha
672,1.88722101852735,Ductal
673,1.76335152849335,Acinar
674,1.32729324856848,Ductal
675,1.48485013482541,Alpha
676,1.55007488772465,Alpha
677,1.49326875154644,Alpha
678,1.70984916155743,Acinar
679,1.65415665311007,Stellate
680,1.78550476090623,Acinar
681,1.77197413667649,Acinar
682,1.5197659506669,Alpha
683,1.68080612590387,Ductal
684,1.49792182365498,Alpha
685,1.56595809621166,Alpha
686,1.67602655024135,Ductal
687,1.77496979588562,Ductal
