"UMAP_1","UMAP_2","CellType"
3.36474818881117,-3.87029733655427,"Alpha"
2.14634556468092,-3.18724479672883,"Alpha"
4.10515279467665,-3.46411552426789,"Alpha"
3.19249052699171,-5.04500379559968,"Alpha"
5.12768525775038,-3.98593463895295,"Alpha"
5.37715310748182,-5.45173683164094,"Alpha"
5.54333848651014,-4.78183546063874,"Alpha"
2.43877787287794,-3.87075700757478,"Alpha"
5.5624138801869,-3.1704815864322,"Alpha"
2.56889576609693,5.07897243502166,"Beta"
0.387902507143839,13.72145519259,"PSC_Quiescent"
5.12254972155653,-3.74273099896882,"Alpha"
2.02407998736463,-5.35988368985627,"Alpha"
2.76182026560865,-3.32699646947358,"Alpha"
-4.8519623786632,14.4340015411618,"PSC_Activated"
1.05699522193037,2.9137195110562,"Beta"
0.629154750662669,14.2728048324826,"PSC_Quiescent"
1.32358832057081,1.4262295127156,"Beta"
-10.0829937965099,7.57947883608367,"Endothelial"
0.767861732798441,4.16704950335052,"Beta"
0.904373356657847,1.6967493057492,"Beta"
2.854071804839,-4.30998554227326,"Alpha"
3.5798162906941,-3.58406295773957,"Alpha"
0.137383618908747,15.0391384124997,"PSC_Quiescent"
1.69951660330854,3.66154680254485,"Beta"
3.60936922724806,-4.83792343137238,"Alpha"
2.6873397320088,-4.90805377957795,"Alpha"
4.61389655764662,-3.1329728603122,"Alpha"
-5.23803453747667,13.9008537292721,"PSC_Activated"
-13.8797390968028,-2.08387794492219,"Duct"
3.74074191744886,-5.84246578214143,"Alpha"
6.18901509936415,-7.83812561032746,"Alpha"
-0.294298446220533,4.95854244234588,"Beta"
-10.2459195167247,7.64877710344817,"Endothelial"
3.1316437214192,-4.50741996762727,"Alpha"
7.53010673220716,-5.03426494595979,"Alpha"
2.88165373499952,-3.40938534734223,"Alpha"
3.08106202776991,-3.0245744228122,"Alpha"
-13.8562605888072,-0.92587354180787,"Duct"
3.16724462206922,-4.42400970456574,"Alpha"
3.1427726238545,-4.46409120557282,"Alpha"
-10.4286978751842,7.50820932390716,"Endothelial"
-8.8146441489879,-3.33050932881806,"Acinar"
2.317051359969,1.1166147351506,"Delta"
3.34805221255384,-3.12149682042573,"Alpha"
2.02495736773573,1.7703372001889,"Beta"
1.87466211016737,1.80172727110412,"Beta"
2.19770879443251,3.6686948299649,"Beta"
3.71326036151014,-3.18987169263337,"Alpha"
0.570821711378916,4.22647390368011,"Beta"
3.01154083903395,1.95227131845977,"Beta"
2.94429273303114,-3.99628057477448,"Alpha"
4.93865651782118,2.86654291155364,"Beta"
3.18321056063734,-5.25098695752595,"Alpha"
-4.27012853924669,13.2456499099972,"PSC_Activated"
2.99569029505812,-4.43238868710969,"Alpha"
-8.6978400260631,-2.754233264899,"Acinar"
3.82492227252088,-2.41069831845734,"Alpha"
4.13196487124525,-4.30068244931672,"Alpha"
3.24822563822828,2.87196741106536,"Beta"
4.47322101290785,-4.80945863721345,"Alpha"
0.124834427195414,13.7182737350705,"PSC_Quiescent"
4.3373629539784,-5.09537544248078,"Alpha"
4.74816865618788,3.72497496607329,"Beta"
3.19673890765272,-5.04052486417268,"Alpha"
5.50676841433607,-3.523360633826,"Alpha"
1.68058545287214,-4.45428314206574,"Alpha"
3.33290977175794,-5.12359752652619,"Alpha"
1.92668885882459,-5.19341697690461,"Alpha"
2.62853498156629,2.917548275018,"Beta"
4.74316520388685,-4.09769811627839,"Alpha"
3.94815749819837,-4.63463535306428,"Alpha"
3.43047256167494,-2.77412571904633,"Alpha"
